Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
09/06/2020,Pittsylvania-Danville,30-39,236,3,0
09/06/2020,Loudoun,20-29,1109,14,0
09/06/2020,Crater,60-69,427,66,21
09/06/2020,Loudoun,80+,230,63,84
09/06/2020,Arlington,80+,215,90,73
09/06/2020,Virginia Beach,10-19,482,1,0
09/06/2020,Mount Rogers,80+,200,52,42
09/06/2020,Eastern Shore,80+,55,25,20
09/06/2020,Crater,10-19,160,2,0
09/06/2020,Lenowisco,30-39,126,3,1
09/06/2020,Norfolk,Missing,41,1,0
09/06/2020,Henrico,Missing,50,1,1
09/06/2020,New River,40-49,114,2,0
09/06/2020,Central Virginia,0-9,77,0,0
09/06/2020,New River,70-79,51,12,4
09/06/2020,Loudoun,0-9,241,4,0
09/06/2020,Central Virginia,70-79,151,17,5
09/06/2020,Southside,0-9,21,0,0
09/06/2020,Three Rivers,40-49,242,15,2
09/06/2020,Chickahominy,30-39,169,3,0
09/06/2020,Central Shenandoah,60-69,383,53,15
09/06/2020,Western Tidewater,60-69,393,34,12
09/06/2020,Cumberland Plateau,30-39,72,2,0
09/06/2020,Portsmouth,10-19,187,0,0
09/06/2020,Chesterfield,Missing,124,1,0
09/06/2020,Alexandria,40-49,619,46,0
09/06/2020,Thomas Jefferson,70-79,162,28,14
09/06/2020,Three Rivers,30-39,250,8,0
09/06/2020,Western Tidewater,70-79,241,35,21
09/06/2020,Arlington,60-69,344,88,19
09/06/2020,Cumberland Plateau,10-19,84,1,0
09/06/2020,West Piedmont,30-39,226,6,0
09/06/2020,Peninsula,10-19,257,1,0
09/06/2020,Lenowisco,10-19,74,0,0
09/06/2020,Chesapeake,0-9,131,1,0
09/06/2020,Peninsula,50-59,517,25,3
09/06/2020,Cumberland Plateau,Missing,0,0,0
09/06/2020,Peninsula,60-69,344,36,6
09/06/2020,Lord Fairfax,30-39,463,15,1
09/06/2020,Virginia Beach,Missing,126,0,0
09/06/2020,Arlington,40-49,588,61,9
09/06/2020,West Piedmont,10-19,150,0,0
09/06/2020,Chickahominy,70-79,99,30,7
09/06/2020,Norfolk,0-9,159,3,0
09/06/2020,Cumberland Plateau,40-49,96,5,1
09/06/2020,Eastern Shore,10-19,74,1,0
09/06/2020,Mount Rogers,10-19,171,1,0
09/06/2020,Rappahannock Rapidan,0-9,115,1,0
09/06/2020,Three Rivers,0-9,32,1,0
09/06/2020,Henrico,40-49,710,42,2
09/06/2020,Alexandria,50-59,448,62,12
09/06/2020,Arlington,0-9,94,2,0
09/06/2020,Chickahominy,Missing,18,0,0
09/06/2020,New River,20-29,845,1,0
09/06/2020,Virginia Beach,20-29,1600,12,0
09/06/2020,Chesapeake,50-59,577,58,3
09/06/2020,Alleghany,80+,53,14,8
09/06/2020,Fairfax,10-19,1454,34,0
09/06/2020,Chesapeake,60-69,438,87,14
09/06/2020,West Piedmont,Missing,0,0,0
09/06/2020,Peninsula,80+,122,34,29
09/06/2020,Crater,40-49,508,25,1
09/06/2020,Chesapeake,40-49,595,45,1
09/06/2020,Thomas Jefferson,20-29,522,3,0
09/06/2020,Lord Fairfax,20-29,483,8,0
09/06/2020,Norfolk,20-29,1451,16,0
09/06/2020,Arlington,30-39,684,46,0
09/06/2020,West Piedmont,60-69,220,37,3
09/06/2020,Henrico,50-59,607,67,12
09/06/2020,West Piedmont,50-59,303,46,3
09/06/2020,Cumberland Plateau,20-29,80,0,0
09/06/2020,Alexandria,70-79,122,44,18
09/06/2020,Portsmouth,20-29,490,17,0
09/06/2020,Western Tidewater,30-39,464,18,2
09/06/2020,Central Shenandoah,0-9,108,0,0
09/06/2020,Henrico,80+,407,92,93
09/06/2020,Alexandria,0-9,219,3,0
09/06/2020,Pittsylvania-Danville,40-49,247,12,1
09/06/2020,Henrico,20-29,850,22,1
09/06/2020,Roanoke,60-69,89,8,1
09/06/2020,Peninsula,30-39,729,16,3
09/06/2020,Alleghany,60-69,114,13,1
09/06/2020,Prince William,70-79,423,127,55
09/06/2020,Norfolk,60-69,417,74,15
09/06/2020,Southside,40-49,183,6,0
09/06/2020,Chesterfield,30-39,1113,25,1
09/06/2020,Loudoun,70-79,188,59,19
09/06/2020,Central Virginia,40-49,328,3,0
09/06/2020,New River,Missing,7,0,0
09/06/2020,Chickahominy,20-29,219,3,0
09/06/2020,New River,0-9,22,0,0
09/06/2020,Cumberland Plateau,0-9,21,0,0
09/06/2020,Three Rivers,70-79,76,16,8
09/06/2020,Rappahannock Rapidan,40-49,413,24,3
09/06/2020,Hampton,0-9,43,0,0
09/06/2020,Piedmont,50-59,279,27,4
09/06/2020,Rappahannock,20-29,937,19,0
09/06/2020,West Piedmont,20-29,258,4,0
09/06/2020,Arlington,70-79,204,80,35
09/06/2020,Chickahominy,50-59,235,26,1
09/06/2020,Alexandria,30-39,812,37,1
09/06/2020,Southside,Missing,1,0,0
09/06/2020,Portsmouth,60-69,269,42,14
09/06/2020,Roanoke,30-39,259,6,0
09/06/2020,Three Rivers,60-69,153,20,2
09/06/2020,Fairfax,50-59,2913,382,39
09/06/2020,Portsmouth,50-59,327,40,4
09/06/2020,Chickahominy,80+,99,40,30
09/06/2020,Rappahannock Rapidan,50-59,357,37,2
09/06/2020,Fairfax,80+,898,333,313
09/06/2020,Hampton,Missing,31,0,0
09/06/2020,Cumberland Plateau,80+,29,10,5
09/06/2020,Alleghany,50-59,193,10,1
09/06/2020,Prince William,40-49,2700,191,8
09/06/2020,Fairfax,Missing,179,6,0
09/06/2020,Virginia Beach,40-49,834,32,2
09/06/2020,Richmond,Missing,28,1,0
09/06/2020,Norfolk,40-49,529,33,2
09/06/2020,Piedmont,80+,69,24,21
09/06/2020,Virginia Beach,60-69,547,70,9
09/06/2020,West Piedmont,40-49,270,18,4
09/06/2020,Arlington,10-19,195,5,0
09/06/2020,Lenowisco,0-9,32,0,0
09/06/2020,Pittsylvania-Danville,50-59,288,25,2
09/06/2020,Virginia Beach,50-59,733,44,3
09/06/2020,Chesapeake,Missing,43,1,0
09/06/2020,Central Shenandoah,80+,168,45,24
09/06/2020,Thomas Jefferson,40-49,371,22,0
09/06/2020,Rappahannock Rapidan,60-69,200,28,5
09/06/2020,Norfolk,30-39,803,35,1
09/06/2020,Rappahannock Rapidan,Missing,13,0,0
09/06/2020,Lord Fairfax,80+,216,49,56
09/06/2020,Three Rivers,10-19,81,1,0
09/06/2020,Piedmont,40-49,313,13,0
09/06/2020,Norfolk,80+,108,30,19
09/06/2020,Peninsula,20-29,1012,1,0
09/06/2020,Norfolk,50-59,509,56,6
09/06/2020,Thomas Jefferson,50-59,293,23,2
09/06/2020,Richmond,70-79,165,68,19
09/06/2020,Chesterfield,70-79,211,40,28
09/06/2020,Piedmont,30-39,341,6,0
09/06/2020,Prince William,30-39,2512,112,2
09/06/2020,Alleghany,20-29,257,1,0
09/06/2020,Alleghany,0-9,39,0,0
09/06/2020,Mount Rogers,40-49,299,8,2
09/06/2020,Eastern Shore,40-49,264,13,2
09/06/2020,Central Virginia,60-69,256,22,3
09/06/2020,Richmond,10-19,381,5,0
09/06/2020,Pittsylvania-Danville,60-69,202,27,4
09/06/2020,Pittsylvania-Danville,Missing,1,0,0
09/06/2020,Chesterfield,60-69,487,76,19
09/06/2020,Southside,10-19,43,0,0
09/06/2020,New River,80+,32,5,3
09/06/2020,Central Virginia,50-59,381,10,4
09/06/2020,Hampton,70-79,79,13,4
09/06/2020,Pittsylvania-Danville,10-19,114,0,0
09/06/2020,Richmond,60-69,332,81,8
09/06/2020,Chickahominy,40-49,160,14,1
09/06/2020,Three Rivers,80+,57,14,8
09/06/2020,Rappahannock,30-39,817,28,0
09/06/2020,Lord Fairfax,60-69,289,57,14
09/06/2020,Western Tidewater,0-9,100,1,0
09/06/2020,Rappahannock,70-79,184,51,19
09/06/2020,Prince William,80+,284,98,83
09/06/2020,Hampton,80+,38,4,2
09/06/2020,Alexandria,80+,115,35,27
09/06/2020,Mount Rogers,60-69,269,28,3
09/06/2020,Eastern Shore,60-69,205,31,8
09/06/2020,Lord Fairfax,70-79,189,56,20
09/06/2020,New River,30-39,137,4,0
09/06/2020,Chesapeake,10-19,307,4,0
09/06/2020,Alleghany,40-49,171,5,0
09/06/2020,Prince William,50-59,1990,232,19
09/06/2020,Mount Rogers,0-9,84,1,0
09/06/2020,Eastern Shore,0-9,28,2,0
09/06/2020,Thomas Jefferson,60-69,222,40,5
09/06/2020,Pittsylvania-Danville,70-79,85,21,2
09/06/2020,Chesterfield,80+,182,43,52
09/06/2020,Richmond,0-9,150,6,0
09/06/2020,Chesapeake,80+,169,51,25
09/06/2020,Peninsula,40-49,570,17,1
09/06/2020,Henrico,0-9,182,5,0
09/06/2020,Lenowisco,80+,27,9,1
09/06/2020,Piedmont,60-69,204,26,6
09/06/2020,West Piedmont,0-9,48,2,0
09/06/2020,Rappahannock Rapidan,70-79,80,18,10
09/06/2020,Central Shenandoah,70-79,198,61,18
09/06/2020,Chesapeake,30-39,725,24,0
09/06/2020,Chickahominy,0-9,32,0,0
09/06/2020,Prince William,0-9,604,12,0
09/06/2020,Eastern Shore,50-59,291,24,6
09/06/2020,Mount Rogers,50-59,324,22,3
09/06/2020,Loudoun,10-19,879,2,0
09/06/2020,Southside,80+,95,12,13
09/06/2020,Central Virginia,80+,106,13,7
09/06/2020,Rappahannock,Missing,30,1,0
09/06/2020,Rappahannock Rapidan,30-39,442,20,1
09/06/2020,New River,50-59,102,6,0
09/06/2020,Richmond,80+,96,35,13
09/06/2020,Southside,50-59,177,13,1
09/06/2020,Mount Rogers,20-29,338,0,0
09/06/2020,Eastern Shore,20-29,215,6,0
09/06/2020,Hampton,10-19,99,0,0
09/06/2020,Portsmouth,0-9,76,4,0
09/06/2020,Crater,70-79,241,51,28
09/06/2020,Chesterfield,40-49,938,43,3
09/06/2020,Alexandria,Missing,11,0,0
09/06/2020,Southside,30-39,214,4,0
09/06/2020,Prince William,Missing,193,3,0
09/06/2020,Hampton,60-69,154,13,6
09/06/2020,Fairfax,20-29,3375,105,3
09/06/2020,Thomas Jefferson,0-9,114,1,0
09/06/2020,Lenowisco,40-49,113,5,0
09/06/2020,Central Virginia,10-19,285,2,0
09/06/2020,Lenowisco,70-79,81,24,8
09/06/2020,Virginia Beach,0-9,212,1,0
09/06/2020,Lenowisco,50-59,113,14,1
09/06/2020,New River,10-19,550,0,0
09/06/2020,Central Virginia,20-29,635,4,0
09/06/2020,Rappahannock,50-59,676,65,5
09/06/2020,Rappahannock,60-69,360,68,11
09/06/2020,Piedmont,20-29,321,3,0
09/06/2020,New River,60-69,65,8,2
09/06/2020,Roanoke,40-49,187,8,0
09/06/2020,Three Rivers,20-29,250,4,0
09/06/2020,Rappahannock,40-49,758,52,3
09/06/2020,Portsmouth,80+,59,18,9
09/06/2020,Central Shenandoah,Missing,4,0,0
09/06/2020,Eastern Shore,70-79,66,23,12
09/06/2020,Mount Rogers,70-79,234,69,25
09/06/2020,Cumberland Plateau,70-79,38,5,0
09/06/2020,Piedmont,10-19,77,0,0
09/06/2020,Southside,20-29,155,2,0
09/06/2020,Chesterfield,50-59,793,65,7
09/06/2020,Rappahannock Rapidan,20-29,438,6,0
09/06/2020,Cumberland Plateau,60-69,67,13,2
09/06/2020,Roanoke,70-79,50,8,2
09/06/2020,Central Shenandoah,20-29,1065,13,0
09/06/2020,Pittsylvania-Danville,80+,88,17,12
09/06/2020,Virginia Beach,80+,221,68,35
09/06/2020,Central Shenandoah,50-59,532,44,6
09/06/2020,Lenowisco,Missing,0,0,0
09/06/2020,Fairfax,30-39,3659,233,9
09/06/2020,Lenowisco,60-69,115,14,2
09/06/2020,Loudoun,30-39,1056,36,0
09/06/2020,West Piedmont,80+,133,45,14
09/06/2020,Roanoke,80+,74,8,12
09/06/2020,Fairfax,40-49,3374,328,15
09/06/2020,Thomas Jefferson,80+,182,39,36
09/06/2020,Roanoke,20-29,282,6,0
09/06/2020,Henrico,60-69,416,67,38
09/06/2020,Lord Fairfax,40-49,430,22,1
09/06/2020,Western Tidewater,Missing,22,0,0
09/06/2020,Chickahominy,60-69,140,28,9
09/06/2020,Chesapeake,20-29,732,6,0
09/06/2020,Three Rivers,Missing,11,1,0
09/06/2020,Henrico,10-19,414,6,0
09/06/2020,Mount Rogers,30-39,291,13,0
09/06/2020,Eastern Shore,30-39,253,11,0
09/06/2020,Chesterfield,0-9,220,2,0
09/06/2020,Central Shenandoah,10-19,410,1,0
09/06/2020,Crater,0-9,68,2,0
09/06/2020,Fairfax,70-79,796,274,122
09/06/2020,Rappahannock,80+,180,72,27
09/06/2020,Alexandria,10-19,243,4,0
09/06/2020,Portsmouth,40-49,339,19,2
09/06/2020,Three Rivers,50-59,208,14,0
09/06/2020,Alleghany,Missing,3,0,0
09/06/2020,Pittsylvania-Danville,20-29,209,1,0
09/06/2020,Loudoun,50-59,909,74,4
09/06/2020,Richmond,30-39,852,47,1
09/06/2020,Thomas Jefferson,Missing,2,0,0
09/06/2020,Rappahannock Rapidan,80+,81,22,16
09/06/2020,Lord Fairfax,Missing,3,0,0
09/06/2020,Cumberland Plateau,50-59,88,13,1
09/06/2020,Loudoun,Missing,66,0,1
09/06/2020,Chesterfield,20-29,1056,14,0
09/06/2020,Norfolk,70-79,186,58,17
09/06/2020,Alleghany,10-19,153,1,0
09/06/2020,Crater,80+,186,37,25
09/06/2020,Portsmouth,Missing,22,1,0
09/06/2020,Western Tidewater,10-19,212,0,0
09/06/2020,Chesterfield,10-19,561,2,0
09/06/2020,Southside,60-69,148,19,8
09/07/2020,Virginia Beach,0-9,212,1,0
09/07/2020,Lenowisco,50-59,114,14,1
09/07/2020,Chesapeake,70-79,217,69,7
09/07/2020,Western Tidewater,80+,216,37,52
09/07/2020,Thomas Jefferson,10-19,358,2,0
09/07/2020,Richmond,40-49,586,45,5
09/07/2020,Lord Fairfax,50-59,462,40,6
09/07/2020,Lord Fairfax,10-19,235,4,0
09/07/2020,Rappahannock Rapidan,10-19,220,4,0
09/07/2020,Crater,50-59,585,52,5
09/07/2020,Arlington,Missing,16,1,0
09/07/2020,Roanoke,50-59,138,7,0
09/07/2020,Rappahannock,10-19,497,6,0
09/07/2020,Roanoke,10-19,140,1,0
09/07/2020,Eastern Shore,Missing,6,0,0
09/07/2020,Mount Rogers,Missing,0,0,0
09/07/2020,Prince William,60-69,1085,202,52
09/07/2020,Alleghany,70-79,102,16,13
09/07/2020,Crater,20-29,549,9,0
09/07/2020,Loudoun,60-69,364,71,9
09/07/2020,Fairfax,0-9,746,27,0
09/07/2020,Roanoke,Missing,3,0,0
09/07/2020,Alexandria,20-29,646,12,1
09/07/2020,Portsmouth,70-79,126,35,13
09/07/2020,Alleghany,30-39,173,5,0
09/07/2020,Prince William,20-29,2607,64,0
09/07/2020,Southside,70-79,103,17,17
09/07/2020,Piedmont,Missing,2,0,0
09/07/2020,Rappahannock,0-9,206,2,0
09/07/2020,Henrico,30-39,863,22,0
09/07/2020,Prince William,10-19,1245,10,0
09/07/2020,Chickahominy,10-19,151,0,0
09/07/2020,Lord Fairfax,0-9,95,2,0
09/07/2020,Central Virginia,Missing,2,0,0
09/07/2020,Fairfax,60-69,1789,389,75
09/07/2020,Hampton,20-29,421,3,0
09/07/2020,Central Shenandoah,40-49,521,19,0
09/07/2020,Pittsylvania-Danville,0-9,60,0,0
09/07/2020,Crater,30-39,611,10,0
09/07/2020,Virginia Beach,70-79,277,75,21
09/07/2020,Virginia Beach,30-39,1191,25,1
09/07/2020,Piedmont,0-9,43,0,0
09/07/2020,Central Shenandoah,30-39,481,8,0
09/07/2020,Hampton,50-59,219,12,4
09/07/2020,Peninsula,70-79,218,50,16
09/07/2020,Arlington,20-29,797,24,0
09/07/2020,West Piedmont,70-79,136,47,12
09/07/2020,Richmond,20-29,1101,22,0
09/07/2020,Roanoke,0-9,50,0,0
09/07/2020,Hampton,30-39,310,3,0
09/07/2020,Thomas Jefferson,30-39,441,13,0
09/07/2020,Western Tidewater,40-49,423,10,3
09/07/2020,Richmond,50-59,453,78,3
09/07/2020,Western Tidewater,50-59,549,25,4
09/07/2020,West Piedmont,20-29,260,4,0
09/07/2020,Arlington,70-79,204,80,35
09/07/2020,Chickahominy,50-59,235,26,1
09/07/2020,Alleghany,40-49,172,5,0
09/07/2020,Prince William,50-59,1992,232,19
09/07/2020,Mount Rogers,0-9,85,1,0
09/07/2020,Eastern Shore,0-9,28,2,0
09/07/2020,Thomas Jefferson,60-69,222,40,5
09/07/2020,Pittsylvania-Danville,70-79,85,22,2
09/07/2020,Chesterfield,80+,182,43,52
09/07/2020,Richmond,0-9,151,6,0
09/07/2020,Chesapeake,80+,170,51,25
09/07/2020,Peninsula,40-49,570,17,1
09/07/2020,Henrico,0-9,182,5,0
09/07/2020,Lenowisco,80+,27,9,1
09/07/2020,Piedmont,60-69,206,26,6
09/07/2020,West Piedmont,0-9,48,2,0
09/07/2020,Rappahannock Rapidan,70-79,81,18,10
09/07/2020,Central Shenandoah,70-79,199,61,18
09/07/2020,Chesapeake,30-39,726,24,0
09/07/2020,Chickahominy,0-9,32,0,0
09/07/2020,Prince William,0-9,610,12,0
09/07/2020,Eastern Shore,50-59,291,24,6
09/07/2020,Mount Rogers,50-59,330,23,3
09/07/2020,Loudoun,10-19,887,2,0
09/07/2020,Southside,80+,95,12,13
09/07/2020,Central Virginia,80+,106,13,7
09/07/2020,Rappahannock,Missing,30,1,0
09/07/2020,Rappahannock Rapidan,30-39,442,20,1
09/07/2020,New River,50-59,102,6,0
09/07/2020,Richmond,80+,96,35,13
09/07/2020,Mount Rogers,20-29,343,0,0
09/07/2020,Eastern Shore,20-29,215,6,0
09/07/2020,Hampton,10-19,99,0,0
09/07/2020,Portsmouth,0-9,76,4,0
09/07/2020,Crater,70-79,242,51,28
09/07/2020,Chesterfield,40-49,939,43,3
09/07/2020,Alexandria,Missing,11,0,0
09/07/2020,Southside,30-39,214,4,0
09/07/2020,Prince William,Missing,193,3,0
09/07/2020,Hampton,60-69,154,13,6
09/07/2020,Fairfax,20-29,3393,105,3
09/07/2020,Thomas Jefferson,0-9,114,1,0
09/07/2020,Lenowisco,40-49,113,5,0
09/07/2020,Central Virginia,10-19,287,2,0
09/07/2020,Lenowisco,70-79,82,24,8
09/07/2020,Chickahominy,40-49,161,14,1
09/07/2020,Three Rivers,80+,57,14,8
09/07/2020,Rappahannock,30-39,817,28,0
09/07/2020,Lord Fairfax,60-69,289,57,14
09/07/2020,Western Tidewater,0-9,101,1,0
09/07/2020,Rappahannock,70-79,184,51,19
09/07/2020,Prince William,80+,284,98,83
09/07/2020,Hampton,80+,37,4,2
09/07/2020,Alexandria,80+,115,35,27
09/07/2020,Mount Rogers,60-69,269,28,3
09/07/2020,Eastern Shore,60-69,205,31,8
09/07/2020,Lord Fairfax,70-79,189,56,20
09/07/2020,New River,30-39,137,4,0
09/07/2020,Chesapeake,10-19,309,4,0
09/07/2020,Hampton,40-49,236,9,0
09/07/2020,Peninsula,Missing,44,0,0
09/07/2020,Henrico,70-79,299,66,47
09/07/2020,Western Tidewater,20-29,436,6,0
09/07/2020,Peninsula,0-9,146,1,0
09/07/2020,Loudoun,40-49,1158,71,1
09/07/2020,Pittsylvania-Danville,30-39,238,3,0
09/07/2020,Loudoun,20-29,1118,15,0
09/07/2020,Crater,60-69,428,66,21
09/07/2020,Loudoun,80+,230,63,84
09/07/2020,Arlington,80+,215,90,73
09/07/2020,Virginia Beach,10-19,483,1,0
09/07/2020,Mount Rogers,80+,219,52,42
09/07/2020,Eastern Shore,80+,55,25,20
09/07/2020,Crater,10-19,160,2,0
09/07/2020,Lenowisco,30-39,127,3,1
09/07/2020,Norfolk,Missing,43,1,0
09/07/2020,Henrico,Missing,50,1,1
09/07/2020,New River,40-49,116,2,0
09/07/2020,Central Virginia,0-9,77,0,0
09/07/2020,New River,70-79,51,12,4
09/07/2020,Loudoun,0-9,241,4,0
09/07/2020,Central Virginia,70-79,152,18,5
09/07/2020,Southside,0-9,21,0,0
09/07/2020,Three Rivers,40-49,243,15,2
09/07/2020,Chickahominy,30-39,169,3,0
09/07/2020,Central Shenandoah,60-69,385,54,15
09/07/2020,Western Tidewater,60-69,397,35,12
09/07/2020,Cumberland Plateau,30-39,72,2,0
09/07/2020,Portsmouth,10-19,187,0,0
09/07/2020,Chesterfield,Missing,124,1,0
09/07/2020,Alexandria,40-49,620,46,0
09/07/2020,Thomas Jefferson,70-79,162,29,14
09/07/2020,Three Rivers,30-39,251,8,0
09/07/2020,Western Tidewater,70-79,243,35,21
09/07/2020,Arlington,60-69,344,88,19
09/07/2020,Cumberland Plateau,10-19,84,1,0
09/07/2020,West Piedmont,30-39,227,6,0
09/07/2020,Peninsula,10-19,260,1,0
09/07/2020,Norfolk,0-9,162,3,0
09/07/2020,Cumberland Plateau,40-49,97,5,1
09/07/2020,Eastern Shore,10-19,74,1,0
09/07/2020,Mount Rogers,10-19,173,1,0
09/07/2020,Rappahannock Rapidan,0-9,115,1,0
09/07/2020,Three Rivers,0-9,32,1,0
09/07/2020,Henrico,40-49,711,42,2
09/07/2020,Alexandria,50-59,449,62,12
09/07/2020,Arlington,0-9,94,2,0
09/07/2020,Chickahominy,Missing,18,0,0
09/07/2020,New River,20-29,856,1,0
09/07/2020,Virginia Beach,20-29,1600,12,0
09/07/2020,Chesapeake,50-59,579,58,3
09/07/2020,Alleghany,80+,54,14,8
09/07/2020,Fairfax,10-19,1470,34,0
09/07/2020,Chesapeake,60-69,439,87,14
09/07/2020,West Piedmont,Missing,0,0,0
09/07/2020,Peninsula,80+,122,35,30
09/07/2020,Crater,40-49,509,25,1
09/07/2020,Chesapeake,40-49,598,45,1
09/07/2020,Thomas Jefferson,20-29,526,3,0
09/07/2020,Lord Fairfax,20-29,485,8,0
09/07/2020,Norfolk,20-29,1462,16,0
09/07/2020,Arlington,30-39,688,46,0
09/07/2020,West Piedmont,60-69,221,37,3
09/07/2020,Henrico,50-59,608,67,12
09/07/2020,West Piedmont,50-59,304,46,3
09/07/2020,Cumberland Plateau,20-29,80,0,0
09/07/2020,Alexandria,70-79,123,44,18
09/07/2020,Portsmouth,20-29,490,17,0
09/07/2020,Western Tidewater,30-39,467,18,2
09/07/2020,Central Shenandoah,0-9,108,0,0
09/07/2020,Henrico,80+,407,92,93
09/07/2020,Alexandria,0-9,220,3,0
09/07/2020,Pittsylvania-Danville,40-49,247,12,2
09/07/2020,Henrico,20-29,854,22,1
09/07/2020,Roanoke,60-69,96,8,1
09/07/2020,Peninsula,30-39,733,17,3
09/07/2020,Alleghany,60-69,115,13,1
09/07/2020,Prince William,70-79,424,127,55
09/07/2020,Norfolk,60-69,420,74,15
09/07/2020,Southside,40-49,184,6,0
09/07/2020,Chesterfield,30-39,1113,25,1
09/07/2020,Loudoun,70-79,189,59,19
09/07/2020,Central Virginia,40-49,333,3,0
09/07/2020,New River,Missing,7,0,0
09/07/2020,Chickahominy,20-29,225,3,0
09/07/2020,New River,0-9,22,0,0
09/07/2020,Cumberland Plateau,0-9,21,0,0
09/07/2020,Three Rivers,70-79,76,16,8
09/07/2020,Rappahannock Rapidan,40-49,416,24,3
09/07/2020,Hampton,0-9,43,0,0
09/07/2020,Piedmont,50-59,279,27,4
09/07/2020,Rappahannock,20-29,941,19,0
09/07/2020,Henrico,10-19,415,6,0
09/07/2020,Mount Rogers,30-39,293,13,0
09/07/2020,Eastern Shore,30-39,253,11,0
09/07/2020,Chesterfield,0-9,221,2,0
09/07/2020,Central Shenandoah,10-19,441,1,0
09/07/2020,Crater,0-9,68,2,0
09/07/2020,Fairfax,70-79,797,274,122
09/07/2020,Rappahannock,80+,180,72,27
09/07/2020,Alexandria,10-19,244,4,0
09/07/2020,Portsmouth,40-49,339,19,2
09/07/2020,Three Rivers,50-59,209,14,0
09/07/2020,Alleghany,Missing,4,0,0
09/07/2020,Alexandria,30-39,813,37,1
09/07/2020,Southside,Missing,1,0,0
09/07/2020,Portsmouth,60-69,269,42,14
09/07/2020,Roanoke,30-39,262,6,0
09/07/2020,Three Rivers,60-69,154,20,2
09/07/2020,Fairfax,50-59,2922,382,39
09/07/2020,Portsmouth,50-59,327,40,4
09/07/2020,Chickahominy,80+,99,40,30
09/07/2020,Rappahannock Rapidan,50-59,360,37,2
09/07/2020,Fairfax,80+,899,333,313
09/07/2020,Hampton,Missing,31,0,0
09/07/2020,Cumberland Plateau,80+,29,10,5
09/07/2020,Alleghany,50-59,201,10,1
09/07/2020,Prince William,40-49,2711,192,8
09/07/2020,Fairfax,Missing,179,6,0
09/07/2020,Virginia Beach,40-49,834,32,2
09/07/2020,Richmond,Missing,28,1,0
09/07/2020,Norfolk,40-49,536,33,2
09/07/2020,Piedmont,80+,70,24,21
09/07/2020,Virginia Beach,60-69,549,70,9
09/07/2020,West Piedmont,40-49,272,18,4
09/07/2020,Arlington,10-19,194,5,0
09/07/2020,Lenowisco,0-9,32,0,0
09/07/2020,Pittsylvania-Danville,50-59,288,25,2
09/07/2020,Virginia Beach,50-59,733,44,3
09/07/2020,Chesapeake,Missing,44,1,0
09/07/2020,Central Shenandoah,80+,170,45,24
09/07/2020,Thomas Jefferson,40-49,372,22,0
09/07/2020,Rappahannock Rapidan,60-69,201,28,6
09/07/2020,Norfolk,30-39,811,35,1
09/07/2020,Rappahannock Rapidan,Missing,13,0,0
09/07/2020,Lord Fairfax,80+,216,49,56
09/07/2020,Three Rivers,10-19,82,1,0
09/07/2020,Piedmont,40-49,315,13,0
09/07/2020,Norfolk,80+,108,30,19
09/07/2020,Peninsula,20-29,1017,1,0
09/07/2020,Norfolk,50-59,512,56,6
09/07/2020,Thomas Jefferson,50-59,296,23,2
09/07/2020,Richmond,70-79,167,68,19
09/07/2020,Chesterfield,70-79,211,40,28
09/07/2020,Piedmont,30-39,342,6,0
09/07/2020,Prince William,30-39,2521,113,2
09/07/2020,Alleghany,20-29,262,1,0
09/07/2020,Alleghany,0-9,41,0,0
09/07/2020,Mount Rogers,40-49,304,8,2
09/07/2020,Eastern Shore,40-49,264,13,2
09/07/2020,Central Virginia,60-69,257,23,3
09/07/2020,Richmond,10-19,382,5,0
09/07/2020,Pittsylvania-Danville,60-69,202,27,4
09/07/2020,Pittsylvania-Danville,Missing,1,0,0
09/07/2020,Chesterfield,60-69,488,76,19
09/07/2020,Southside,10-19,43,0,0
09/07/2020,New River,80+,32,5,3
09/07/2020,Central Virginia,50-59,385,10,4
09/07/2020,Hampton,70-79,79,13,4
09/07/2020,Pittsylvania-Danville,10-19,115,0,0
09/07/2020,Richmond,60-69,335,81,8
09/07/2020,Crater,Missing,30,0,0
09/07/2020,Arlington,50-59,498,79,7
09/07/2020,Piedmont,70-79,104,28,9
09/07/2020,Alexandria,60-69,270,59,3
09/07/2020,Portsmouth,30-39,389,18,1
09/07/2020,Lenowisco,20-29,103,0,0
09/07/2020,Central Virginia,30-39,330,13,0
09/07/2020,Norfolk,10-19,292,2,0
09/07/2020,New River,10-19,561,0,0
09/07/2020,Central Virginia,20-29,639,4,0
09/07/2020,Rappahannock,50-59,681,65,5
09/07/2020,Rappahannock,60-69,361,68,11
09/07/2020,Piedmont,20-29,323,3,0
09/07/2020,New River,60-69,65,8,2
09/07/2020,Roanoke,40-49,191,8,0
09/07/2020,Three Rivers,20-29,250,4,0
09/07/2020,Rappahannock,40-49,761,52,3
09/07/2020,Portsmouth,80+,61,18,9
09/07/2020,Central Shenandoah,Missing,4,0,0
09/07/2020,Eastern Shore,70-79,66,23,12
09/07/2020,Mount Rogers,70-79,250,70,25
09/07/2020,Cumberland Plateau,70-79,39,5,0
09/07/2020,Piedmont,10-19,78,0,0
09/07/2020,Southside,20-29,155,2,0
09/07/2020,Chesterfield,50-59,793,65,7
